0.7458305631422999,0.02958808716788086,0.24425317551709835
0.3360753733180979,0.6415591834422415,0.7104767010235908
0.9088132445435309,0.7291901025778651,0.31685269530106874
0.10069611862409755,0.6935390951195488,0.3533411634630863
0.03034011314474816,0.027177192134603567,0.007294515560878918
0.8815455539387905,0.8907338534162693,0.14400599633631989
0.36396116924421185,0.2964101749377688,0.6590940013903359
0.7115841458733224,0.3432625938619761,0.6343280798873698
0.11781924291701196,0.1007505441872466,0.10175276462952176
0.7634985961205558,0.4515393124171222,0.6551044413687502
0.7277366672725499,0.9086075244608478,0.31896402064566487
0.3903308833541159,0.12021538009650612,0.4578835987984047
0.4513135530993748,0.30224806283164884,0.7345550393097591
0.37403598133895966,0.1019942424118302,0.4258339497600677
0.07176426598537444,0.6398094051324558,0.39549892671476844
0.6262614156639527,0.5127308340752528,0.8363983168620689
0.07541461847270725,0.022461484400669196,0.02683125804463905
0.1139623290171583,0.532860927123167,0.500899214743525
0.3982267861335874,0.720924822523246,0.6782044764669144
0.9670355996010646,0.19008821076900395,0.1668651196325404
0.7244148539545833,0.9235569917905557,0.3135520861033443
0.5659775127613533,0.9043899401197976,0.4898229534993838
0.36415920133784385,0.7824783160700647,0.5620387649336808
0.904639167795568,0.1687849221494292,0.17121158772207182
0.9376228489838994,0.2547158586607482,0.26663406927038297
0.6764745795017966,0.3379400733840223,0.6728338243559384
0.44891858120294903,0.16210228096503732,0.5437972795157823
0.34224639997363104,0.0015747829996874962,0.3465450649562051
0.8463708264088443,0.2266736526784734,0.30256591832213686
0.9029749348704208,0.8307552514132717,0.18772960180228843
0.8343615823333745,0.5775688231316847,0.5513229028151562
0.223985692937951,0.10255357974204404,0.23196896450934051
0.5272449916486907,0.37093990212044803,0.8257293405534784
0.5342320681563703,0.3321792408636428,0.7800532620932049
0.517260642313198,0.7161422637014884,0.7296222601695618
0.15963903624755904,0.5715734298045273,0.5329002919785095
0.06607052510180378,0.05947900138104578,0.034389153679351615
0.6400347809816056,0.969589714527121,0.3978732281272371
0.4234904526715737,0.5410339048679329,0.8668475321329256
0.12630705995634983,0.13126682162865677,0.13851542883090573
0.7271819463174365,0.610633879719635,0.6668921224706046
0.3577416326221139,0.6623327851245779,0.7125527283336006
0.5435153071034969,0.3657398978599601,0.8156808503742929
0.5790704453265152,0.0399618847966573,0.4320343763289622
0.8725107295635753,0.657073588776052,0.4388002259026906
0.4725773053465755,0.611939232430066,0.8461471386148784
0.35870929584774014,0.9970438323624456,0.3874675136066403
0.5526793425245375,0.09376998154587013,0.47683213905544025
0.5250206534392461,0.70154611712008,0.7476028616745333
0.49872274425905194,0.4069037254730139,0.8611426409485773
0.07804012875623734,0.4974649551808574,0.4762348438091899
0.5863017128757926,0.0811268338726463,0.44860202933635646
0.7210228610210941,0.0362174160005444,0.27976966027769823
0.7182296632588369,0.7303083899937127,0.5392504116115614
0.45464801406441335,0.3679336598294477,0.8153128124665614
